Time,Asteroid,VelocityX,VelocityY,VelocityZ
2025-04-11 10:46:38.423,28,-6.855493,11.22601,5.209795
2025-04-11 10:46:38.424,33,17.28514,-20.17145,-2.762912
2025-04-11 10:46:38.424,37,2.415627,23.62109,-8.60892
2025-04-11 10:46:38.438,9,-0.3952548,-14.94907,-1.470297
2025-04-11 10:46:38.439,23,2.510701,-19.25946,-4.535516
2025-04-11 10:46:38.440,28,-6.858252,11.22552,5.205187
2025-04-11 10:46:38.441,33,17.29,-20.17445,-2.780264
2025-04-11 10:46:38.441,37,2.415378,23.6204,-8.616879
2025-04-11 10:46:38.456,9,-0.3926618,-14.95125,-1.486876
2025-04-11 10:46:38.458,23,2.508069,-19.26056,-4.549139
2025-04-11 10:46:38.459,28,-6.863753,11.22454,5.19597
2025-04-11 10:46:38.460,33,17.29961,-20.1803,-2.815253
2025-04-11 10:46:38.460,37,2.414873,23.61894,-8.632827
2025-04-11 10:46:38.474,9,-0.3900605,-14.95337,-1.503491
2025-04-11 10:46:38.475,23,2.505419,-19.2616,-4.562799
2025-04-11 10:46:38.477,28,-6.869232,11.22354,5.186753
2025-04-11 10:46:38.477,33,17.30908,-20.18593,-2.85062
2025-04-11 10:46:38.477,37,2.414356,23.61737,-8.648815
2025-04-11 10:46:38.491,9,-0.3887567,-14.95441,-1.511812
2025-04-11 10:46:38.493,23,2.504087,-19.2621,-4.569643
2025-04-11 10:46:38.494,28,-6.871964,11.22303,5.182144
2025-04-11 10:46:38.495,33,17.31377,-20.18866,-2.868444
2025-04-11 10:46:38.495,37,2.414092,23.61655,-8.656824
2025-04-11 10:46:38.511,9,-0.3861428,-14.95644,-1.528481
2025-04-11 10:46:38.512,23,2.50141,-19.26305,-4.583358
2025-04-11 10:46:38.513,28,-6.877409,11.22199,5.172927
2025-04-11 10:46:38.514,33,17.32304,-20.19395,-2.904372
2025-04-11 10:46:38.514,37,2.413556,23.61482,-8.672873
2025-04-11 10:46:38.530,9,-0.3835208,-14.9584,-1.545185
2025-04-11 10:46:38.531,23,2.498713,-19.26394,-4.597109
2025-04-11 10:46:38.532,28,-6.882833,11.22093,5.16371
2025-04-11 10:46:38.533,33,17.33216,-20.199,-2.940669
2025-04-11 10:46:38.533,37,2.413007,23.613,-8.688957
2025-04-11 10:46:38.549,9,-0.3822066,-14.95936,-1.55355
2025-04-11 10:46:38.550,23,2.497359,-19.26437,-4.603999
2025-04-11 10:46:38.551,28,-6.885536,11.22038,5.159102
2025-04-11 10:46:38.551,33,17.33666,-20.20144,-2.958954
2025-04-11 10:46:38.552,37,2.412728,23.61204,-8.697013
2025-04-11 10:46:38.568,9,-0.3795723,-14.96124,-1.570305
2025-04-11 10:46:38.569,23,2.494635,-19.26517,-4.617804
2025-04-11 10:46:38.570,28,-6.890926,11.21929,5.149886
2025-04-11 10:46:38.571,33,17.34555,-20.20612,-2.995798
2025-04-11 10:46:38.572,37,2.412161,23.61006,-8.71315
2025-04-11 10:46:38.587,9,-0.3769298,-14.96305,-1.587094
2025-04-11 10:46:38.588,23,2.491893,-19.2659,-4.631643
2025-04-11 10:46:38.588,28,-6.896294,11.21816,5.14067
2025-04-11 10:46:38.589,33,17.35427,-20.21056,-3.033
2025-04-11 10:46:38.589,37,2.411582,23.60796,-8.729321
2025-04-11 10:46:38.606,9,-0.3756056,-14.96393,-1.595501
2025-04-11 10:46:38.607,23,2.490515,-19.26625,-4.638576
2025-04-11 10:46:38.607,28,-6.898969,11.21759,5.136063
2025-04-11 10:46:38.608,33,17.35856,-20.21268,-3.051734
2025-04-11 10:46:38.609,37,2.411287,23.60687,-8.737417
2025-04-11 10:46:38.626,9,-0.3729511,-14.96565,-1.612339
2025-04-11 10:46:38.627,23,2.487746,-19.26689,-4.652466
2025-04-11 10:46:38.627,28,-6.904303,11.21644,5.126849
2025-04-11 10:46:38.628,33,17.36703,-20.21672,-3.089465
2025-04-11 10:46:38.629,37,2.410688,23.60462,-8.753633
2025-04-11 10:46:38.653,9,-0.3702887,-14.96731,-1.62921
2025-04-11 10:46:38.654,23,2.484959,-19.26747,-4.666389
2025-04-11 10:46:38.655,28,-6.909614,11.21525,5.117637
2025-04-11 10:46:38.655,33,17.37531,-20.22049,-3.127542
2025-04-11 10:46:38.656,37,2.410077,23.60225,-8.769879
2025-04-11 10:46:38.703,9,-0.3689545,-14.96811,-1.637658
2025-04-11 10:46:38.704,23,2.483558,-19.26774,-4.673363
2025-04-11 10:46:38.706,28,-6.912261,11.21466,5.113031
2025-04-11 10:46:38.707,33,17.37938,-20.22227,-3.146708
2025-04-11 10:46:38.708,37,2.409767,23.60103,-8.778012
2025-04-11 10:46:38.731,9,-0.3662803,-14.96967,-1.654576
2025-04-11 10:46:38.733,23,2.480744,-19.26822,-4.687335
2025-04-11 10:46:38.733,28,-6.917539,11.21344,5.103821
2025-04-11 10:46:38.734,33,17.38738,-20.22562,-3.185292
2025-04-11 10:46:38.736,37,2.409137,23.5985,-8.794297
2025-04-11 10:46:38.761,9,-0.3635984,-14.97116,-1.671526
2025-04-11 10:46:38.761,23,2.477911,-19.26865,-4.701337
2025-04-11 10:46:38.762,28,-6.922793,11.2122,5.094613
2025-04-11 10:46:38.762,33,17.39518,-20.22868,-3.224205
2025-04-11 10:46:38.764,37,2.408494,23.59587,-8.810607
2025-04-11 10:46:38.780,9,-0.3622546,-14.97189,-1.680013
2025-04-11 10:46:38.781,23,2.476488,-19.26883,-4.70835
2025-04-11 10:46:38.782,28,-6.925412,11.21158,5.090009
2025-04-11 10:46:38.783,33,17.399,-20.2301,-3.243783
2025-04-11 10:46:38.783,37,2.408168,23.59451,-8.81877
2025-04-11 10:46:38.798,9,-0.3595611,-14.97328,-1.697008
2025-04-11 10:46:38.799,23,2.473629,-19.26916,-4.722398
2025-04-11 10:46:38.800,28,-6.930633,11.2103,5.080804
2025-04-11 10:46:38.801,33,17.40649,-20.23272,-3.283177
2025-04-11 10:46:38.802,37,2.407507,23.5917,-8.835113
2025-04-11 10:46:38.819,9,-0.3568601,-14.97462,-1.714033
2025-04-11 10:46:38.820,23,2.470752,-19.26941,-4.736476
2025-04-11 10:46:38.821,28,-6.93583,11.20901,5.0716
2025-04-11 10:46:38.822,33,17.41377,-20.23503,-3.322883
2025-04-11 10:46:38.822,37,2.406832,23.58879,-8.851475
2025-04-11 10:46:38.837,9,-0.3555067,-14.97526,-1.722557
2025-04-11 10:46:38.838,23,2.469306,-19.26952,-4.743526
2025-04-11 10:46:38.838,28,-6.93842,11.20835,5.067
2025-04-11 10:46:38.840,33,17.41733,-20.23607,-3.34285
2025-04-11 10:46:38.840,37,2.406491,23.58729,-8.859662
2025-04-11 10:46:38.855,9,-0.3527945,-14.97649,-1.739626
2025-04-11 10:46:38.856,23,2.466402,-19.26968,-4.757646
2025-04-11 10:46:38.858,28,-6.943583,11.20702,5.0578
2025-04-11 10:46:38.859,33,17.42428,-20.23791,-3.383007
2025-04-11 10:46:38.859,37,2.405797,23.58421,-8.87605
2025-04-11 10:46:38.874,9,-0.3500749,-14.97766,-1.756724
2025-04-11 10:46:38.875,23,2.463481,-19.26977,-4.771794
2025-04-11 10:46:38.876,28,-6.948724,11.20567,5.048604
2025-04-11 10:46:38.876,33,17.43099,-20.23943,-3.423454
2025-04-11 10:46:38.876,37,2.405091,23.58101,-8.892452
2025-04-11 10:46:38.892,9,-0.3487123,-14.97822,-1.765283
2025-04-11 10:46:38.893,23,2.462013,-19.26979,-4.778879
2025-04-11 10:46:38.893,28,-6.951285,11.20499,5.044006
2025-04-11 10:46:38.894,33,17.43426,-20.24007,-3.443784
2025-04-11 10:46:38.894,37,2.404734,23.57937,-8.900659
2025-04-11 10:46:38.910,9,-0.3459817,-14.97929,-1.782422
2025-04-11 10:46:38.910,23,2.459065,-19.26979,-4.793067
2025-04-11 10:46:38.911,28,-6.956391,11.2036,5.034814
2025-04-11 10:46:38.911,33,17.44062,-20.2411,-3.484649
2025-04-11 10:46:38.913,37,2.404009,23.57601,-8.91708
2025-04-11 10:46:38.927,9,-0.343244,-14.9803,-1.799588
2025-04-11 10:46:38.928,23,2.4561,-19.26971,-4.807281
2025-04-11 10:46:38.928,28,-6.961474,11.20219,5.025625
2025-04-11 10:46:38.929,33,17.44674,-20.24179,-3.52578
2025-04-11 10:46:38.930,37,2.403271,23.57253,-8.933511
2025-04-11 10:46:38.948,9,-0.3418724,-14.98077,-1.808181
2025-04-11 10:46:38.949,23,2.454611,-19.26965,-4.814397
2025-04-11 10:46:38.949,28,-6.964007,11.20148,5.021031
2025-04-11 10:46:38.950,33,17.4497,-20.24201,-3.546442
2025-04-11 10:46:38.951,37,2.402898,23.57075,-8.94173
2025-04-11 10:46:38.965,9,-0.339124,-14.98168,-1.825387
2025-04-11 10:46:38.966,23,2.45162,-19.26947,-4.828648
2025-04-11 10:46:38.967,28,-6.969055,11.20004,5.011847
2025-04-11 10:46:38.968,33,17.45543,-20.2422,-3.587953
2025-04-11 10:46:38.968,37,2.402141,23.56711,-8.958172
2025-04-11 10:46:38.984,9,-0.3363685,-14.98251,-1.842618
2025-04-11 10:46:38.985,23,2.448611,-19.26923,-4.842922
2025-04-11 10:46:38.986,28,-6.97408,11.19857,5.002667
2025-04-11 10:46:38.986,33,17.46091,-20.24203,-3.629704
2025-04-11 10:46:38.987,37,2.401372,23.56335,-8.974618
2025-04-11 10:46:39.001,9,-0.3349882,-14.9829,-1.851243
2025-04-11 10:46:39.002,23,2.447101,-19.26908,-4.850068
2025-04-11 10:46:39.002,28,-6.976583,11.19783,4.998079
2025-04-11 10:46:39.004,33,17.46355,-20.24181,-3.650666
2025-04-11 10:46:39.005,37,2.400983,23.56143,-8.982842
2025-04-11 10:46:39.019,9,-0.3322225,-14.98364,-1.868512
2025-04-11 10:46:39.020,23,2.444067,-19.26873,-4.864377
2025-04-11 10:46:39.020,28,-6.981574,11.19634,4.988904
2025-04-11 10:46:39.021,33,17.46862,-20.24111,-3.692755
2025-04-11 10:46:39.022,37,2.400195,23.5575,-8.999293
2025-04-11 10:46:39.035,9,-0.3294499,-14.9843,-1.885804
2025-04-11 10:46:39.036,23,2.441015,-19.26831,-4.878707
2025-04-11 10:46:39.036,28,-6.98654,11.19482,4.979734
2025-04-11 10:46:39.036,33,17.47342,-20.24005,-3.735055
2025-04-11 10:46:39.038,37,2.399394,23.55346,-9.015744
2025-04-11 10:46:39.052,9,-0.3280611,-14.98461,-1.894459
2025-04-11 10:46:39.053,23,2.439484,-19.26808,-4.88588
2025-04-11 10:46:39.054,28,-6.989015,11.19405,4.975151
2025-04-11 10:46:39.055,33,17.47572,-20.23939,-3.75628
2025-04-11 10:46:39.055,37,2.398989,23.55139,-9.023969
2025-04-11 10:46:39.070,9,-0.3252786,-14.98517,-1.911787
2025-04-11 10:46:39.071,23,2.436407,-19.26756,-4.900242
2025-04-11 10:46:39.071,28,-6.993947,11.1925,4.965987
2025-04-11 10:46:39.073,33,17.4801,-20.23778,-3.798873
2025-04-11 10:46:39.073,37,2.39817,23.54718,-9.040415
2025-04-11 10:46:39.087,9,-0.3224894,-14.98567,-1.929137
2025-04-11 10:46:39.088,23,2.433314,-19.26696,-4.914623
2025-04-11 10:46:39.090,28,-6.998856,11.19093,4.956828
2025-04-11 10:46:39.090,33,17.48419,-20.2358,-3.841646
2025-04-11 10:46:39.091,37,2.397339,23.54285,-9.056856
2025-04-11 10:46:39.104,9,-0.3210924,-14.98589,-1.93782
2025-04-11 10:46:39.106,23,2.431762,-19.26664,-4.92182
2025-04-11 10:46:39.107,28,-7.001301,11.19014,4.95225
2025-04-11 10:46:39.108,33,17.48613,-20.23467,-3.863096
2025-04-11 10:46:39.109,37,2.396919,23.54065,-9.065074
2025-04-11 10:46:39.123,9,-0.3182936,-14.98628,-1.955203
2025-04-11 10:46:39.125,23,2.428644,-19.26594,-4.936229
2025-04-11 10:46:39.126,28,-7.006175,11.18853,4.943098
2025-04-11 10:46:39.127,33,17.48979,-20.23213,-3.906114
2025-04-11 10:46:39.127,37,2.396069,23.53615,-9.081504
2025-04-11 10:46:39.141,9,-0.3154884,-14.9866,-1.972607
2025-04-11 10:46:39.143,23,2.42551,-19.26517,-4.950655
2025-04-11 10:46:39.144,28,-7.011025,11.18691,4.933951
2025-04-11 10:46:39.145,33,17.49314,-20.22922,-3.949277
2025-04-11 10:46:39.146,37,2.395206,23.53154,-9.097923
2025-04-11 10:46:39.159,9,-0.3140835,-14.98673,-1.981317
2025-04-11 10:46:39.160,23,2.423937,-19.26476,-4.957874
2025-04-11 10:46:39.161,28,-7.013441,11.18609,4.92938
2025-04-11 10:46:39.162,33,17.49471,-20.22761,-3.97091
2025-04-11 10:46:39.163,37,2.394771,23.5292,-9.106129
2025-04-11 10:46:39.177,9,-0.3112689,-14.98695,-1.998751
2025-04-11 10:46:39.178,23,2.420779,-19.26389,-4.972325
2025-04-11 10:46:39.178,28,-7.018256,11.18443,4.920241
2025-04-11 10:46:39.180,33,17.49761,-20.22412,-4.014267
2025-04-11 10:46:39.180,37,2.39389,23.52442,-9.122528
2025-04-11 10:46:39.196,9,-0.3084483,-14.9871,-2.016205
2025-04-11 10:46:39.197,23,2.417604,-19.26294,-4.986791
2025-04-11 10:46:39.198,28,-7.023048,11.18275,4.911108
2025-04-11 10:46:39.199,33,17.50021,-20.22025,-4.057735
2025-04-11 10:46:39.199,37,2.392998,23.51953,-9.138912
2025-04-11 10:46:39.230,9,-0.3070357,-14.98714,-2.024939
2025-04-11 10:46:39.232,23,2.416011,-19.26244,-4.99403
2025-04-11 10:46:39.233,28,-7.025435,11.1819,4.906544
2025-04-11 10:46:39.235,33,17.50139,-20.21816,-4.079507
2025-04-11 10:46:39.236,37,2.392547,23.51704,-9.147098
2025-04-11 10:46:39.250,9,-0.304206,-14.98718,-2.042421
2025-04-11 10:46:39.252,23,2.412813,-19.26138,-5.008516
2025-04-11 10:46:39.253,28,-7.030191,11.18019,4.89742
2025-04-11 10:46:39.256,33,17.50352,-20.21371,-4.123115
2025-04-11 10:46:39.256,37,2.391636,23.51198,-9.163455
2025-04-11 10:46:39.270,9,-0.3013705,-14.98715,-2.059921
2025-04-11 10:46:39.271,23,2.409599,-19.26025,-5.023016
2025-04-11 10:46:39.271,28,-7.034925,11.17846,4.888301
2025-04-11 10:46:39.272,33,17.50533,-20.20887,-4.166798
2025-04-11 10:46:39.273,37,2.390713,23.50681,-9.179791
2025-04-11 10:46:39.284,9,-0.2999505,-14.98711,-2.068678
2025-04-11 10:46:39.286,23,2.407986,-19.25966,-5.030271
2025-04-11 10:46:39.287,28,-7.037282,11.17759,4.883744
2025-04-11 10:46:39.288,33,17.50611,-20.2063,-4.188662
2025-04-11 10:46:39.288,37,2.390248,23.50418,-9.187951
2025-04-11 10:46:39.302,9,-0.2971063,-14.98697,-2.086203
2025-04-11 10:46:39.304,23,2.404749,-19.25842,-5.044789
2025-04-11 10:46:39.305,28,-7.04198,11.17583,4.874635
2025-04-11 10:46:39.305,33,17.50745,-20.20087,-4.232429
2025-04-11 10:46:39.306,37,2.389307,23.49884,-9.204252
2025-04-11 10:46:39.319,9,-0.2942564,-14.98677,-2.103745
2025-04-11 10:46:39.320,23,2.401497,-19.25711,-5.059318
2025-04-11 10:46:39.321,28,-7.046654,11.17405,4.865531
2025-04-11 10:46:39.321,33,17.50846,-20.19505,-4.276232
2025-04-11 10:46:39.321,37,2.388355,23.49339,-9.220529
2025-04-11 10:46:39.335,9,-0.2928294,-14.98664,-2.112521
2025-04-11 10:46:39.337,23,2.399865,-19.25643,-5.066586
2025-04-11 10:46:39.338,28,-7.048982,11.17315,4.860982
2025-04-11 10:46:39.338,33,17.50885,-20.192,-4.298142
2025-04-11 10:46:39.339,37,2.387875,23.49062,-9.228656
2025-04-11 10:46:39.353,9,-0.2899713,-14.98632,-2.130086
2025-04-11 10:46:39.354,23,2.39659,-19.25501,-5.081129
2025-04-11 10:46:39.355,28,-7.053621,11.17134,4.851889
2025-04-11 10:46:39.355,33,17.50937,-20.18559,-4.341972
2025-04-11 10:46:39.357,37,2.386906,23.485,-9.244889
2025-04-11 10:46:39.369,9,-0.2871077,-14.98593,-2.147666
2025-04-11 10:46:39.370,23,2.3933,-19.25352,-5.09568
2025-04-11 10:46:39.371,28,-7.058236,11.16951,4.842803
2025-04-11 10:46:39.372,33,17.50957,-20.1788,-4.385799
2025-04-11 10:46:39.372,37,2.385925,23.47928,-9.261091
2025-04-11 10:46:39.385,9,-0.285674,-14.98571,-2.156461
2025-04-11 10:46:39.387,23,2.391649,-19.25274,-5.102959
2025-04-11 10:46:39.388,28,-7.060535,11.16858,4.838263
2025-04-11 10:46:39.389,33,17.50955,-20.17526,-4.407708
2025-04-11 10:46:39.389,37,2.38543,23.47637,-9.26918
2025-04-11 10:46:39.405,9,-0.2828025,-14.98522,-2.174061
2025-04-11 10:46:39.409,23,2.388337,-19.25114,-5.117522
2025-04-11 10:46:39.411,28,-7.065115,11.16672,4.829187
2025-04-11 10:46:39.414,33,17.50926,-20.16789,-4.451504
2025-04-11 10:46:39.415,37,2.384433,23.47048,-9.285332
2025-04-11 10:46:39.440,9,-0.2799259,-14.98465,-2.191674
2025-04-11 10:46:39.442,23,2.38501,-19.24946,-5.132091
2025-04-11 10:46:39.443,28,-7.069672,11.16484,4.820118
2025-04-11 10:46:39.446,33,17.50864,-20.16013,-4.495259
2025-04-11 10:46:39.447,37,2.383424,23.46449,-9.301447
2025-04-11 10:46:39.462,9,-0.2784857,-14.98434,-2.200485
2025-04-11 10:46:39.463,23,2.383342,-19.2486,-5.139377
2025-04-11 10:46:39.465,28,-7.071941,11.16389,4.815587
2025-04-11 10:46:39.467,33,17.5082,-20.15611,-4.517117
2025-04-11 10:46:39.468,37,2.382915,23.46145,-9.30949
2025-04-11 10:46:39.481,9,-0.2756016,-14.98366,-2.218117
2025-04-11 10:46:39.482,23,2.379994,-19.24681,-5.153953
2025-04-11 10:46:39.482,28,-7.076462,11.16198,4.80653
2025-04-11 10:46:39.484,33,17.50709,-20.14778,-4.560782
2025-04-11 10:46:39.484,37,2.38189,23.45529,-9.325547
2025-04-11 10:46:39.498,9,-0.2727125,-14.98291,-2.235759
2025-04-11 10:46:39.498,23,2.376632,-19.24495,-5.168533
2025-04-11 10:46:39.500,28,-7.080959,11.16005,4.797481
2025-04-11 10:46:39.500,33,17.50565,-20.13907,-4.604369
2025-04-11 10:46:39.501,37,2.380854,23.44902,-9.341564
2025-04-11 10:46:39.513,9,-0.2712662,-14.98251,-2.244584
2025-04-11 10:46:39.515,23,2.374945,-19.24399,-5.175824
2025-04-11 10:46:39.516,28,-7.083199,11.15907,4.792959
2025-04-11 10:46:39.517,33,17.5048,-20.13457,-4.626127
2025-04-11 10:46:39.518,37,2.380332,23.44585,-9.349556
2025-04-11 10:46:39.533,9,-0.2683701,-14.98166,-2.262243
2025-04-11 10:46:39.534,23,2.371563,-19.24201,-5.190408
2025-04-11 10:46:39.534,28,-7.087661,11.15711,4.783921
2025-04-11 10:46:39.535,33,17.50287,-20.1253,-4.669565
2025-04-11 10:46:39.535,37,2.37928,23.43942,-9.365507
2025-04-11 10:46:39.548,9,-0.2654693,-14.98073,-2.27991
2025-04-11 10:46:39.549,23,2.368166,-19.23997,-5.204993
2025-04-11 10:46:39.550,28,-7.0921,11.15514,4.774891
2025-04-11 10:46:39.551,33,17.50061,-20.11566,-4.712886
2025-04-11 10:46:39.552,37,2.378217,23.4329,-9.381412
2025-04-11 10:46:39.564,9,-0.2640172,-14.98023,-2.288748
2025-04-11 10:46:39.566,23,2.366463,-19.23891,-5.212286
2025-04-11 10:46:39.566,28,-7.09431,11.15414,4.770379
2025-04-11 10:46:39.567,33,17.49936,-20.1107,-4.734497
2025-04-11 10:46:39.567,37,2.377682,23.42959,-9.389346
2025-04-11 10:46:39.579,9,-0.2611096,-14.97919,-2.306428
2025-04-11 10:46:39.581,23,2.363046,-19.23676,-5.226871
2025-04-11 10:46:39.582,28,-7.098713,11.15213,4.761362
2025-04-11 10:46:39.583,33,17.49661,-20.10051,-4.777613
2025-04-11 10:46:39.596,9,-0.2581977,-14.97808,-2.324117
2025-04-11 10:46:39.597,23,2.359617,-19.23452,-5.241455
2025-04-11 10:46:39.598,28,-7.103092,11.1501,4.752353
2025-04-11 10:46:39.598,33,17.49354,-20.08996,-4.820573
2025-04-11 10:46:39.613,9,-0.2567402,-14.9775,-2.332964
2025-04-11 10:46:39.614,23,2.357897,-19.23338,-5.248746
2025-04-11 10:46:39.615,28,-7.105273,11.14908,4.747851
2025-04-11 10:46:39.616,33,17.49188,-20.08455,-4.841991
2025-04-11 10:46:39.630,9,-0.2538219,-14.97627,-2.350663
2025-04-11 10:46:39.631,23,2.354448,-19.23103,-5.263327
2025-04-11 10:46:39.633,28,-7.109617,11.14703,4.738855
2025-04-11 10:46:39.634,33,17.48833,-20.07347,-4.884691
2025-04-11 10:46:39.646,9,-0.2508996,-14.97498,-2.368368
2025-04-11 10:46:39.647,23,2.350986,-19.22861,-5.277904
2025-04-11 10:46:39.649,28,-7.113937,11.14495,4.729868
2025-04-11 10:46:39.649,33,17.48446,-20.06204,-4.9272
2025-04-11 10:46:39.661,9,-0.2494369,-14.9743,-2.377223
2025-04-11 10:46:39.663,23,2.349251,-19.22737,-5.285191
2025-04-11 10:46:39.664,28,-7.116089,11.14391,4.725379
2025-04-11 10:46:39.664,33,17.48241,-20.0562,-4.948379
2025-04-11 10:46:39.679,9,-0.2465086,-14.97289,-2.394936
2025-04-11 10:46:39.680,23,2.345771,-19.22484,-5.299761
2025-04-11 10:46:39.681,28,-7.120374,11.14181,4.716405
2025-04-11 10:46:39.681,33,17.47808,-20.04426,-4.990574
2025-04-11 10:46:39.700,9,-0.2435765,-14.97141,-2.412653
2025-04-11 10:46:39.703,23,2.342278,-19.22223,-5.314325
2025-04-11 10:46:39.705,28,-7.124635,11.13969,4.707441
2025-04-11 10:46:39.706,33,17.47343,-20.03199,-5.032545
2025-04-11 10:46:39.737,9,-0.2421091,-14.97065,-2.421513
2025-04-11 10:46:39.739,23,2.340528,-19.2209,-5.321604
2025-04-11 10:46:39.741,28,-7.126757,11.13862,4.702962
2025-04-11 10:46:39.743,33,17.471,-20.02574,-5.053441
2025-04-11 10:46:39.774,9,-0.2391715,-14.96905,-2.439235
2025-04-11 10:46:39.778,23,2.337018,-19.21819,-5.336157
2025-04-11 10:46:39.780,28,-7.130983,11.13648,4.694013
2025-04-11 10:46:39.782,33,17.4659,-20.01298,-5.095047
2025-04-11 10:46:39.805,9,-0.2362304,-14.96739,-2.45696
2025-04-11 10:46:39.806,23,2.333496,-19.21539,-5.350702
2025-04-11 10:46:39.806,28,-7.135185,11.13431,4.685072
2025-04-11 10:46:39.827,9,-0.2347585,-14.96653,-2.465824
2025-04-11 10:46:39.829,23,2.331731,-19.21397,-5.357971
2025-04-11 10:46:39.831,28,-7.137278,11.13322,4.680606
2025-04-11 10:46:39.854,9,-0.2318123,-14.96475,-2.483551
2025-04-11 10:46:39.856,23,2.328192,-19.21107,-5.372502
2025-04-11 10:46:39.857,28,-7.141445,11.13103,4.67168
2025-04-11 10:46:39.872,9,-0.2288629,-14.9629,-2.501279
2025-04-11 10:46:39.873,23,2.324642,-19.20809,-5.387022
2025-04-11 10:46:39.875,28,-7.145588,11.12882,4.662765
2025-04-11 10:46:39.885,9,-0.2273869,-14.96195,-2.510143
2025-04-11 10:46:39.887,23,2.322863,-19.20657,-5.394277
2025-04-11 10:46:39.887,28,-7.147651,11.12771,4.65831
2025-04-11 10:46:39.900,2,-10.40392,7.97862,15.07162
2025-04-11 10:46:39.901,9,-0.2244328,-14.95999,-2.527871
2025-04-11 10:46:39.902,23,2.319297,-19.20348,-5.408779
2025-04-11 10:46:39.903,28,-7.15176,11.12547,4.64941
2025-04-11 10:46:39.917,2,-10.41169,7.976688,15.06101
2025-04-11 10:46:39.919,9,-0.2214757,-14.95795,-2.545598
2025-04-11 10:46:39.920,23,2.315721,-19.20032,-5.423267
2025-04-11 10:46:39.920,28,-7.155844,11.12322,4.640521
2025-04-11 10:46:39.932,2,-10.41554,7.975717,15.0557
2025-04-11 10:46:39.934,9,-0.2199961,-14.95691,-2.554461
2025-04-11 10:46:39.934,23,2.313929,-19.19871,-5.430506
2025-04-11 10:46:39.936,28,-7.157878,11.12208,4.636079
2025-04-11 10:46:39.952,2,-10.42321,7.973763,15.0451
2025-04-11 10:46:39.953,9,-0.2170348,-14.95476,-2.572185
2025-04-11 10:46:39.955,23,2.310337,-19.19544,-5.444972
2025-04-11 10:46:39.956,28,-7.161928,11.1198,4.627205
2025-04-11 10:46:39.970,2,-10.4308,7.971795,15.03451
2025-04-11 10:46:39.971,9,-0.2140708,-14.95254,-2.589907
2025-04-11 10:46:39.972,23,2.306735,-19.19209,-5.459423
2025-04-11 10:46:39.972,28,-7.165954,11.11751,4.618342
2025-04-11 10:46:39.983,2,-10.43457,7.970806,15.02922
2025-04-11 10:46:39.985,9,-0.2125878,-14.95141,-2.598766
2025-04-11 10:46:39.986,23,2.304931,-19.19039,-5.466642
2025-04-11 10:46:39.986,28,-7.167958,11.11635,4.613914
2025-04-11 10:46:39.999,2,-10.44206,7.968816,15.01863
2025-04-11 10:46:40.000,9,-0.20962,-14.94907,-2.616482
2025-04-11 10:46:40.000,23,2.301315,-19.18693,-5.481068
2025-04-11 10:46:40.001,28,-7.171949,11.11403,4.605067
2025-04-11 10:46:40.013,2,-10.44948,7.966813,15.00806
2025-04-11 10:46:40.014,9,-0.2066499,-14.94667,-2.634193
2025-04-11 10:46:40.015,23,2.297689,-19.1834,-5.495475
2025-04-11 10:46:40.015,28,-7.175917,11.11169,4.596231
2025-04-11 10:46:40.030,2,-10.45316,7.965806,15.00278
2025-04-11 10:46:40.031,9,-0.205164,-14.94544,-2.643046
2025-04-11 10:46:40.032,23,2.295873,-19.18161,-5.502672
2025-04-11 10:46:40.033,28,-7.177892,11.11051,4.591818
2025-04-11 10:46:40.047,2,-10.46047,7.963783,14.99222
2025-04-11 10:46:40.048,9,-0.2021905,-14.94292,-2.660749
2025-04-11 10:46:40.049,23,2.292234,-19.17797,-5.51705
2025-04-11 10:46:40.050,28,-7.181825,11.10815,4.582999
2025-04-11 10:46:40.060,2,-10.46772,7.961747,14.98167
2025-04-11 10:46:40.061,9,-0.1992149,-14.94033,-2.678446
2025-04-11 10:46:40.062,23,2.288587,-19.17426,-5.531408
2025-04-11 10:46:40.063,28,-7.185734,11.10577,4.574191
2025-04-11 10:46:40.075,2,-10.47132,7.960724,14.9764
2025-04-11 10:46:40.077,9,-0.1977264,-14.93901,-2.687291
2025-04-11 10:46:40.078,23,2.28676,-19.17237,-5.538579
2025-04-11 10:46:40.078,28,-7.18768,11.10457,4.569791
2025-04-11 10:46:40.094,2,-10.47846,7.958669,14.96587
2025-04-11 10:46:40.095,9,-0.1947479,-14.93631,-2.704977
2025-04-11 10:46:40.096,23,2.283099,-19.16855,-5.552904
2025-04-11 10:46:40.097,28,-7.191555,11.10217,4.561001
2025-04-11 10:46:40.109,2,-10.48554,7.956602,14.95535
2025-04-11 10:46:40.110,9,-0.1917676,-14.93354,-2.722654
2025-04-11 10:46:40.111,23,2.279431,-19.16466,-5.567206
2025-04-11 10:46:40.111,28,-7.195406,11.09975,4.552223
2025-04-11 10:46:40.123,2,-10.48905,7.955563,14.9501
2025-04-11 10:46:40.124,9,-0.1902768,-14.93212,-2.731489
2025-04-11 10:46:40.125,23,2.277593,-19.16269,-5.574348
2025-04-11 10:46:40.125,28,-7.197323,11.09853,4.547838
2025-04-11 10:46:40.138,2,-10.49603,7.953477,14.9396
2025-04-11 10:46:40.139,9,-0.1872941,-14.92924,-2.749152
